

**********************************
Part 2, input: example.txt
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 7
pair: BB depth: 6
pair: BN depth: 5
pair: BB depth: 4
pair: BN depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BN depth: 4
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 5
pair: NB depth: 4
pair: NB depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 4
pair: BN depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 6
pair: BB depth: 5
pair: BN depth: 4
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 4
pair: NB depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 5
pair: BB depth: 4
pair: BN depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 4
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 10
pair: CH depth: 9
pair: CB depth: 8
pair: CH depth: 7
pair: CB depth: 6
pair: CH depth: 5
pair: CB depth: 4
pair: CH depth: 3
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 4
pair: BH depth: 3
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HH depth: 2
pair: HN depth: 1
pair: HC depth: 0
pair: CN depth: 0
pair: NH depth: 1
pair: NC depth: 0
pair: CH depth: 0
pair: HH depth: 3
pair: HN depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 2
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 5
pair: HC depth: 4
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 4
pair: CH depth: 3
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 6
pair: BH depth: 5
pair: BH depth: 4
pair: BH depth: 3
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HH depth: 2
pair: HN depth: 1
pair: HC depth: 0
pair: CN depth: 0
pair: NH depth: 1
pair: NC depth: 0
pair: CH depth: 0
pair: HH depth: 3
pair: HN depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 2
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HH depth: 4
pair: HN depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 3
pair: NC depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CH depth: 2
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 5
pair: HN depth: 4
pair: HC depth: 3
pair: HB depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 3
pair: CC depth: 2
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 4
pair: NC depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CH depth: 3
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HB depth: 7
pair: HC depth: 6
pair: HB depth: 5
pair: HC depth: 4
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 4
pair: CH depth: 3
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 5
pair: BB depth: 4
pair: BN depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 4
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 6
pair: CH depth: 5
pair: CB depth: 4
pair: CH depth: 3
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 4
pair: BH depth: 3
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HH depth: 2
pair: HN depth: 1
pair: HC depth: 0
pair: CN depth: 0
pair: NH depth: 1
pair: NC depth: 0
pair: CH depth: 0
pair: HH depth: 3
pair: HN depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 2
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 5
pair: HC depth: 4
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 4
pair: CH depth: 3
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 8
pair: BH depth: 7
pair: BH depth: 6
pair: BH depth: 5
pair: BH depth: 4
pair: BH depth: 3
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HH depth: 2
pair: HN depth: 1
pair: HC depth: 0
pair: CN depth: 0
pair: NH depth: 1
pair: NC depth: 0
pair: CH depth: 0
pair: HH depth: 3
pair: HN depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 2
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HH depth: 4
pair: HN depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 3
pair: NC depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CH depth: 2
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 5
pair: HN depth: 4
pair: HC depth: 3
pair: HB depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 3
pair: CC depth: 2
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 4
pair: NC depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CH depth: 3
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HH depth: 6
pair: HN depth: 5
pair: HC depth: 4
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 4
pair: CC depth: 3
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NC depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 3
pair: CC depth: 2
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 5
pair: NC depth: 4
pair: NB depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CH depth: 4
pair: CB depth: 3
pair: CH depth: 2
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HB depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BH depth: 3
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HH depth: 2
pair: HN depth: 1
pair: HC depth: 0
pair: CN depth: 0
pair: NH depth: 1
pair: NC depth: 0
pair: CH depth: 0
pair: HH depth: 7
pair: HN depth: 6
pair: HC depth: 5
pair: HB depth: 4
pair: HC depth: 3
pair: HB depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 3
pair: CH depth: 2
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HB depth: 2
pair: HC depth: 1
pair: HB depth: 0
pair: BC depth: 0
pair: CB depth: 1
pair: CH depth: 0
pair: HB depth: 0
pair: BC depth: 4
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 5
pair: CC depth: 4
pair: CN depth: 3
pair: CC depth: 2
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NC depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 4
pair: CC depth: 3
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NC depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CN depth: 3
pair: CC depth: 2
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NC depth: 1
pair: NB depth: 0
pair: BC depth: 0
pair: CN depth: 2
pair: CC depth: 1
pair: CN depth: 0
pair: NC depth: 0
pair: CN depth: 1
pair: CC depth: 0
pair: CN depth: 0
pair: NH depth: 6
pair: NC depth: 5
pair: NB depth: 4
pair: NB depth: 3
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 4
pair: BB depth: 3
pair: BN depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 2
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 3
pair: BB depth: 2
pair: BN depth: 1
pair: BB depth: 0
pair: BN depth: 0
pair: NB depth: 1
pair: NB depth: 0
pair: BB depth: 0
pair: BC depth: 2
pair: BB depth: 1
pair: BN depth: 0
pair: NB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CH depth: 5
pair: CB depth: 4
pair: CH depth: 3
pair: CB depth: 2
pair: CH depth: 1
pair: CB depth: 0
pair: BH depth: 0
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BH depth: 2
pair: BH depth: 1
pair: BH depth: 0
pair: HH depth: 0
pair: HH depth: 1
pair: HN depth: 0
pair: NH depth: 0
pair: HB depth: 3
pair: HC depth: 2
pair: HB depth: 1
pair: HC depth: 0
pair: CB depth: 0
pair: BC depth: 1
pair: BB depth: 0
pair: BC depth: 0
pair: CB depth: 2
pair: CH depth: 1
